E,mean,gt_to_sim_mean,sim_to_gt_mean,gt_to_sim_rmse,sim_to_gt_rmse,gt_to_sim_max,sim_to_gt_max,num_gt,num_sim,screenshot
35400000.0,0.003950581346765116,0.004456890499466316,0.0034442721940639155,0.004614736005476928,0.0035668900954016337,0.008834889383326393,0.006761647555585511,1218,375,results_fitE_flying_carpet\fb_surface_E_3.54e+07.png
35500000.0,0.003975491988130274,0.004480227070047843,0.0034707569062127053,0.0046385073052459275,0.0035950977089049888,0.008874829798511634,0.006762234557645495,1218,375,results_fitE_flying_carpet\fb_surface_E_3.55e+07.png
35600000.0,0.004000388150416808,0.004503576049361056,0.0034972002514725596,0.00466237449129286,0.0036233556548841764,0.008915020521015737,0.006762818514206635,1218,375,results_fitE_flying_carpet\fb_surface_E_3.56e+07.png
35700000.0,0.004025259916315001,0.004526932858012873,0.0035235869746171283,0.004686331562217482,0.003651640046326159,0.008955449503419954,0.006815810778060883,1218,375,results_fitE_flying_carpet\fb_surface_E_3.57e+07.png
35800000.0,0.004050109917239464,0.0045502931566187834,0.0035499266778601436,0.004710372719445511,0.0036799644199724322,0.008996105058010146,0.006880334727900165,1218,375,results_fitE_flying_carpet\fb_surface_E_3.58e+07.png
35900000.0,0.004074934358888126,0.004573652813884581,0.0035762159038916722,0.004734492341228141,0.0037083225255969705,0.009036975814162315,0.006944697646451718,1218,375,results_fitE_flying_carpet\fb_surface_E_3.59e+07.png
37000000.0,0.004345228428788539,0.0048295757123901755,0.0038608811451869016,0.005003553827394562,0.00402055701730267,0.009497823706335706,0.007640771477719193,1218,375,results_fitE_flying_carpet\fb_surface_E_3.70e+07.png
38000000.0,0.004584583344700465,0.005058584807713083,0.004110581881687847,0.005250926165289182,0.004301105191445053,0.009928049220072186,0.008252257757850164,1218,375,results_fitE_flying_carpet\fb_surface_E_3.80e+07.png
39000000.0,0.004851918842525713,0.005316345014533789,0.004387492670517635,0.005536553837479146,0.004619042578456998,0.010451239304510989,0.008960320753730357,1218,375,results_fitE_flying_carpet\fb_surface_E_3.90e+07.png
40000000.0,0.005076442012030605,0.005533750882068377,0.004619133141992833,0.005781033962549033,0.004887749243726964,0.010885844057774076,0.009525807542342411,1218,375,results_fitE_flying_carpet\fb_surface_E_4.00e+07.png
41000000.0,0.005292915717780028,0.0057443175444339125,0.004841513891126143,0.006021037878727915,0.005148359949272476,0.01131531496538863,0.010068892555776992,1218,375,results_fitE_flying_carpet\fb_surface_E_4.10e+07.png
42000000.0,0.005501324593458671,0.005947859799580179,0.005054789387337164,0.0062556440589972935,0.005400353097663552,0.011737395057489351,0.010590191967625685,1218,375,results_fitE_flying_carpet\fb_surface_E_4.20e+07.png
43000000.0,0.005738373287070203,0.006180585500226534,0.005296161073913872,0.006527832032103073,0.0056889575357323245,0.01225237293460947,0.011212576461220876,1218,375,results_fitE_flying_carpet\fb_surface_E_4.30e+07.png
44000000.0,0.0059307422765121996,0.00636965869883244,0.005491825854191958,0.006749859842401534,0.005923134470463981,0.012655373454354964,0.011690695275966952,1218,375,results_fitE_flying_carpet\fb_surface_E_4.40e+07.png
45000000.0,0.006115777572998705,0.006551924316022955,0.005679630829974454,0.006965289362524207,0.006148859621390172,0.013047585028215307,0.012149661245741515,1218,375,results_fitE_flying_carpet\fb_surface_E_4.50e+07.png
46000000.0,0.006293812017352087,0.006727610142884606,0.005860013891819568,0.007174105086540064,0.006366497750515252,0.013428725821130437,0.012590420140179064,1218,375,results_fitE_flying_carpet\fb_surface_E_4.60e+07.png
47000000.0,0.006465183772107981,0.006896957145669658,0.006033410398546303,0.007376360340852266,0.0065763993641518295,0.01379870715186587,0.013013894957842376,1218,375,results_fitE_flying_carpet\fb_surface_E_4.70e+07.png
48000000.0,0.006667258932290486,0.00709740184702432,0.0062371160175566515,0.00761827510736993,0.006825256466528516,0.014265936578146149,0.013543297588905427,1218,375,results_fitE_flying_carpet\fb_surface_E_4.80e+07.png
49000000.0,0.006825430981332425,0.007254247374418111,0.006396614588246739,0.007807227646823539,0.007019339309238004,0.01461274084816054,0.013932690264437221,1218,375,results_fitE_flying_carpet\fb_surface_E_4.90e+07.png
