E,mean,gt_to_sim_mean,sim_to_gt_mean,gt_to_sim_rmse,sim_to_gt_rmse,gt_to_sim_max,sim_to_gt_max,num_gt,num_sim,screenshot
62000000.0,0.008700638188498463,0.009313319541361938,0.00808795683563499,0.009968272727234976,0.008973678084928506,0.02240719873865819,0.016410708481343007,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_6.20e+07.png
63000000.0,0.008828207975063946,0.00943236680609242,0.008224049144035472,0.010111429007918322,0.0091397576037906,0.02273795184478738,0.016699862143901595,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_6.30e+07.png
64000000.0,0.008952013138016142,0.009548045629969422,0.008355980646062864,0.010250897834856113,0.009300938109253682,0.02305877070786055,0.016981767367192754,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_6.40e+07.png
65000000.0,0.009107152265782237,0.009693082343389198,0.008521222188175274,0.010427045974528029,0.009504110217794536,0.023467823197518712,0.017344746197931152,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_6.50e+07.png
66000000.0,0.009223480405745707,0.009801990794687868,0.008644970016803548,0.010559050228355757,0.009655700803195357,0.02376866992003465,0.017611809424932883,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_6.60e+07.png
67000000.0,0.009336527128444492,0.00990790701519846,0.008765147241690523,0.010687687613906515,0.009803061437462379,0.024060830754441535,0.01787216405597712,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_6.70e+07.png
68000000.0,0.009481696698772878,0.010043980981351208,0.008919412416194547,0.010854180374773608,0.009993473364358654,0.02444340196360742,0.018216126885130666,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_6.80e+07.png
69000000.0,0.009588075040482948,0.010143837667841058,0.009032312413124839,0.010975966946820893,0.010132141942465108,0.024717924764220835,0.018462700931594897,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_6.90e+07.png
70000000.0,0.00969155026061731,0.010241030921655162,0.009142069599579455,0.01109469467694396,0.010267050586671801,0.024984824343332674,0.018703145267900723,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_7.00e+07.png
71000000.0,0.009792214696522372,0.010335657402125711,0.00924877199091903,0.011210459151258245,0.010398276389348378,0.025244407919451765,0.018937649509545632,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_7.10e+07.png
72000000.0,0.009925465365511381,0.010460889664765747,0.009390041066257016,0.011364847519872897,0.010573297615042209,0.025595528393831085,0.019257440996514948,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_7.20e+07.png
73000000.0,0.010020413199662343,0.010550263423431952,0.009490562975892734,0.011474530094093435,0.010697054446875397,0.02584006628164161,0.019479648183805362,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_7.30e+07.png
74000000.0,0.010112882391032106,0.010637354598780301,0.009588410183283913,0.011581538721190486,0.010817570881041457,0.026078149594799545,0.019696470082815023,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_7.40e+07.png
75000000.0,0.010202943291557917,0.010722247699706929,0.009683638883408906,0.01168596445628464,0.010934891640294646,0.026310026920792297,0.019908079379778537,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_7.50e+07.png
76000000.0,0.010325906978537684,0.010838191901419263,0.009813622055656106,0.01182975485437875,0.01109630905206194,0.02663454706604385,0.020206545840412378,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_7.60e+07.png
77000000.0,0.010410995399308065,0.010918533119211841,0.00990345767940429,0.011928823818844378,0.011207074806498888,0.026853490492813516,0.02040724898124966,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_7.70e+07.png
78000000.0,0.010493951632320288,0.01099690608097497,0.009990997183665607,0.012025556245273374,0.01131504027621073,0.027066931101388435,0.02060323960133948,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_7.80e+07.png
79000000.0,0.010574884548480394,0.011073385228782795,0.010076383868177994,0.012120034459985185,0.011420390764397095,0.027275071452418018,0.02079466928528886,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_7.90e+07.png
80000000.0,0.01068917840405818,0.011181342194335364,0.010197014613780997,0.012254572228430783,0.011570552159404009,0.02757698246970578,0.021074467856817276,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_8.00e+07.png
81000000.0,0.010765849661161446,0.01125385286314511,0.010277846459177785,0.012344322036513327,0.011670378903109216,0.02777392135962846,0.02125623579173603,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_8.10e+07.png
82000000.0,0.010840713745840095,0.011324666678037892,0.010356760813642297,0.012432036099640907,0.011767868696333703,0.027969980992966145,0.021433881598807915,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_8.20e+07.png
83000000.0,0.010913808371787088,0.011393839065406178,0.010433777678167996,0.012517776146527253,0.011863032134385484,0.028161621603985585,0.021607536152561106,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_8.30e+07.png
84000000.0,0.01102066884717857,0.011494915220334684,0.010546422474022455,0.012644249306771632,0.012003548539157237,0.028451967181657333,0.021871055031511828,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_8.40e+07.png
85000000.0,0.011090023126224712,0.011560598473377813,0.010619447779071613,0.012725790015346544,0.012093836198159435,0.028633540235613604,0.0220361377185373,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_8.50e+07.png
86000000.0,0.011157792888797702,0.011624801246889981,0.010690784530705422,0.012805539685504458,0.012182085479192186,0.028810928061656985,0.02219760957703805,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_8.60e+07.png
87000000.0,0.01122404821438486,0.01168757749416517,0.010760518934604548,0.012883561182254874,0.012268375492044932,0.028984273100284536,0.02235558279642035,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_8.70e+07.png
88000000.0,0.011324535784634228,0.011782702531733706,0.010866369037534749,0.013002998511055127,0.012400724328727944,0.02925753116603561,0.022604932210455002,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_8.80e+07.png
89000000.0,0.01138752910659295,0.0118424069579251,0.010932651255260802,0.013077294252828026,0.012482779315869916,0.0294220493813107,0.022755278930054152,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_8.90e+07.png
90000000.0,0.011449154868821287,0.01190082697990795,0.010997482757734624,0.013150026597175837,0.012563055568518087,0.02958293990317592,0.0229024552471721,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_9.00e+07.png
91000000.0,0.011509458612751228,0.01195799960435547,0.011060917621146986,0.013221238892040903,0.012641618217701812,0.029740320981209788,0.02304655709361964,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_9.10e+07.png
92000000.0,0.011568476363917477,0.012013964667588818,0.011122988060246138,0.013290977415143072,0.012718504208449633,0.02989430579633799,0.023187676784186456,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_9.20e+07.png
93000000.0,0.011661863630997067,0.012102440449563592,0.011221286812430542,0.013402457510378584,0.012841655932002895,0.030148513380758423,0.023420880848571614,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_9.30e+07.png
94000000.0,0.011718068220412017,0.012155763481471763,0.011280372959352272,0.013468967804583825,0.012914864784101837,0.03029494359332145,0.023555381626022102,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_9.40e+07.png
95000000.0,0.011773108445759132,0.012207990893276998,0.011338225998241266,0.013534137388972868,0.01298655420823874,0.030438311464085207,0.02368717294021655,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_9.50e+07.png
96000000.0,0.011827024733674545,0.012259157883033741,0.011394891584315349,0.013598007313598576,0.013056784639195143,0.03057871177817443,0.023816333789864207,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_9.60e+07.png
97000000.0,0.011879851342711233,0.012309295916704559,0.011450406768717907,0.013660614201911798,0.013125600644566455,0.03071623545706009,0.02394294025263682,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_9.70e+07.png
98000000.0,0.011967221951045803,0.012392129151111125,0.01154231475098048,0.013765298631648801,0.013240944736257735,0.030954449923603387,0.024162417456540217,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_9.80e+07.png
99000000.0,0.012017602826626592,0.01243996714159245,0.011595238511660734,0.013825076590227052,0.013306560074300863,0.031085448382842825,0.024283244570826767,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_9.90e+07.png
